Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL3827266,C[C@](O)(CS(=O)(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,5.6,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3828507,CC(O)(COc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc2ccc(cc2C(F)(F)F)[N+](=O)[O-],4.79,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3828412,CC(O)(COc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,5.58,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771084,CSc1ccc(cc1)[C@H]2[C@H]3C(=O)OC[C@]3(O)Nc4c2c5cccnc5c6ncccc46,6.07,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770607,Cc1cc(OC(F)(F)F)cc(c1)[C@H]2[C@H]3C(=O)OC[C@]3(O)Nc4c2c5cccnc5c6ncccc46,6.62,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770476,O[C@]12COC(=O)[C@@H]1[C@H](c3ccc(cc3)S(F)(F)(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.23,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770784,O[C@]12COC(=O)[C@@H]1[C@H](c3ccc4OC(F)(F)Oc4c3)c5c(N2)c6cccnc6c7ncccc57,6.28,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769893,O[C@]12COC(=O)[C@@H]1[C@H](c3ccccc3C(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.97,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,4.33,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3786612,CC1=CC(=O)Oc2cc(OCC(=O)c3ccccc3C(F)(F)F)ccc12,4.69,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769575,COc1ccc(cc1)c2nc(CN3CCN(Cc4cc5c6ccccc6n(C)c5c(n4)c7ccc(OC)cc7)CC3)cc8c9ccccc9n(C)c28,4.32,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3828434,CC(O)(COc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc2ccc(cc2C(F)(F)F)C#N,5.39,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3417458,COc1cc2C(=O)N(CCCN3CCOCC3)C4=C(C(=O)c5cc(OC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CNC(=O)[C@H](Cc6ccccc6)NC(=O)[C@H](Cc7ccccc7)NC(=O)CCCCCCCNC(=O)CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c(OC)cc45)c2cc1OC,7.94,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL44657,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,6.130000000000001,CHEMBL1075381,22RV1,CHEMBL3308004
