Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL373396,COC(=O)c1cccc(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,5.13,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL224964,O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cccc(c5)C(=O)NCCc6ccncc6,5.51,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL221560,Clc1ccc(NC(=O)c2cccc(NC(=O)COc3ccc(cc3)C45CC6CC(CC(C6)C4)C5)c2)cc1,5.02,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL458508,CN1C(=O)N(C)c2nc(C)c3C(=O)C=CC(=O)c3c2C1=O,4.23,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL373657,O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cccc(c5)C(=O)NCc6occc6,5.68,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL461679,Cc1nc2CC(C)(C)CC(=O)c2c3C(=O)c4cccc(O)c4C(=O)c13,5.13,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL222089,COc1cccc(c1)c2ccc(OCC(=O)Nc3cccc(c3)C(=O)O)cc2,4.46,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL222879,CN(C)CCNC(=O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,5.52,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2146575,[Br-].CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)CCCCOc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,4.45,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL475055,COC(=O)c1c(C)nc(C)c2C(=O)C(=CC(=O)c12)N3CCOCC3,5.02,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL503487,Cc1nc2CCCC(=O)c2c3C(=O)c4cccc(O)c4C(=O)c13,5.35,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL458503,CN1C(=O)N(C)c2nc(C)c3C(=O)c4c(O)cccc4C(=O)c3c2C1=O,4.16,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL505643,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](C)C(=O)OCCCN4C=C(F)C(=O)NC4=O)c5cc6OCOc6cc25,4.39,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL501112,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](Cc4ccccc4)C(=O)OCCCN5C=C(F)C(=O)NC5=O)c6cc7OCOc7cc26,4.63,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL573107,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,5.63,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1079175,NC1(CCC1)c2ccc(cc2)c3nc4C=CN5C(=O)NN=C5c4cc3c6ccccc6,5.57,CHEMBL613860,AGS,CHEMBL3308078
