Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1164100,Oc1ccc(cc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(O)c2,4.26,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1163780,COc1cc(ccc1O)C(=O)OCCCCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.55,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1164563,COc1cc(ccc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.2,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL507361,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,5.77,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1186585,FC(F)(F)c1ccc2c(SCCCCCOC3=COC(=CC3=O)CN4CCOCC4)ccnc2c1,4.43,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO,4.51,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1173055,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,4.16,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1164468,Oc1cc(cc(O)c1O)C(=O)OCCCCCCOC(=O)c2cc(O)c(O)c(O)c2,4.14,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1163850,COc1ccc(cc1O)C(=O)OCCCCCCCOC(=O)c2ccc(OC)c(O)c2,4.44,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1163821,COc1cc(ccc1O)C(=O)OCCOC(=O)c2ccc(O)c(OC)c2,4.2,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL3545252,O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,7.89,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL512504,OC1=C(C#N)C(=O)Nc2scc(c3ccc(cc3)c4ccccc4O)c12,4.29,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1164099,COc1ccc(cc1OC)C(=O)OCCCCCCCOC(=O)c2ccc(OC)c(OC)c2,4.19,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1163276,Oc1ccc(cc1F)C(=O)OCc2cc(COC(=O)c3ccc(O)c(F)c3)cc(COC(=O)c4ccc(O)c(F)c4)c2,4.15,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1164467,Oc1ccc(cc1O)C(=O)OCCCCCCCCCOC(=O)c2ccc(O)c(O)c2,4.35,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2107358,COC1=CC(=N/C/1=C\c2[nH]c(C)cc2C)c3cc4ccccc4[nH]3.CS(=O)(=O)O,6.6,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1165527,Oc1ccc(cc1O)C(=O)OCCCCCCCOC(=O)c2ccc(O)c(O)c2,4.47,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164697,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3F)c4ccc(OCC5CCCCC5)cc4n2CC6CCCCC6,6.46,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL288441,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,4.42,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164703,[Br-].CCCn1c2cc(OCc3ccccc3)ccc2c4cc[n+](Cc5ccccc5F)c(C)c14,6.6,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL585951,Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6,6.29,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1165314,COc1cc(ccc1O)C(=O)OCc2cccc(COC(=O)c3ccc(O)c(OC)c3)c2,4.35,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL3349342,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C3(CC(O)CO)CC3,5.17,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,5.54,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164708,Cc1nccc2c3ccc(O)cc3n(Cc4ccccc4)c12,4.46,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164710,Cc1nccc2c3ccc(OCc4cccc(F)c4)cc3n(Cc5cccc(F)c5)c12,4.8,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL236555,O=C1C=C(Nc2ccc3[nH]ccc3c12)c4ccccc4,5.7,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL90555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,7.52,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL403664,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C,5.56,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL240954,C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@H](OC(=O)C)[C@H]1OC(=O)C,4.25,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1164313,COc1cc(ccc1O)C(=O)OCCCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.55,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,4.28,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL94657,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,8.12,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,7.54,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL259181,OC[C@H](Cc1ccccc1)Nc2nc(Oc3ccc4CCCc4c3)nc5c2ncn5Cc6ccc(cc6)c7ccccc7,4.36,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL135561,COC(=O)[C@H](CCSC)NC(=O)c1ccc(NC[C@@H](N)CS)cc1c2ccccc2,4.83,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL258844,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc7[nH]cnc7cc6nc5c8ccccc8)CC3,5.72,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL591429,Oc1c(CC=C)cccc1\C=N\NC(=O)CN2CCN(Cc3ccccc3)CC2,5.08,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL472940,Oc1ccc2ccccc2c1SSc3c(O)ccc4ccccc34,4.13,CHEMBL1075556,OE33,CHEMBL3308776
