Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1163848,COc1cc(ccc1O)C(=O)OCCCCCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.5,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1164564,COc1cc(ccc1O)C(=O)OCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.24,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1163758,COc1cc(ccc1O)C(=O)OCCCCOC(=O)c2ccc(O)c(OC)c2,4.04,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1163821,COc1cc(ccc1O)C(=O)OCCOC(=O)c2ccc(O)c(OC)c2,4.23,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,7.72,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL191384,N#C\C(=C/1\Nc2ccccc2S1)\c3ccnc(NCCc4cccnc4)n3,4.85,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3545252,O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,8.93,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL392123,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N\O)\[C@@H]4[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.64,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL441133,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\C4=C[C@@H](O)C[C@H](O)[C@]4(C)[C@H]3CC[C@]12C,4.63,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL443885,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,6.18,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL236390,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\[C@@]4(F)CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.94,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL235552,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\C4=C(O)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.63,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092913,Cn1c(cnc1S(=O)(=O)c2ccccc2)c3ccccc3OCCCCC=C,4.15,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092922,COc1ccc(cc1c2cnc(OCCCCC=C)n2C)C(F)(F)F,4.06,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3091478,COc1cc(Cl)ccc1c2cnc(OCCCCC=C)n2C,4.17,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092930,COc1ccccc1c2cnc(OCCCCC#C)n2C,4.46,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093018,Cn1c(OCCC=C)ncc1c2cc(F)ccc2OCCCCC=C,4.06,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164703,[Br-].CCCn1c2cc(OCc3ccccc3)ccc2c4cc[n+](Cc5ccccc5F)c(C)c14,5.75,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL399623,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.62,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164693,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5ccc(F)cc5)cc4n2Cc6ccc(F)cc6,6.4,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164696,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCC5CCCCC5)cc4n2CC6CCCCC6,6.8,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164720,[Br-].CCC[n+]1ccc2c3ccc(OCc4ccccc4)cc3n(Cc5ccccc5)c2c1C,4.96,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1641650,C[C@@H]1O[C@@H](OCCCOc2cc(O)c3C(=O)C(=COc3c2)c4ccc(O)cc4)C=C[C@H]1OC(=O)C,4.78,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164716,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5ccccc5)cc4n2Cc6ccccc6,6.32,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164715,[Br-].Cc1c2[nH]c3cc(OCc4ccccc4)ccc3c2cc[n+]1Cc5ccccc5,5.25,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164714,CCCn1c2cc(OCc3ccccc3)ccc2c4ccnc(C)c14,4.47,CHEMBL614775,T98G,CHEMBL3307777
