,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
HOS,0.0,0.0,0.0,0.0,0.0,0.0,1.2324957,0.0,0.07451738,0.0,0.41029465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125118,0.21471263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31273,0.0,0.0,0.037786823,0.0,0.0,0.0,0.18916897,0.0,0.0,0.0,0.0,2.7604506,0.21659045,0.0,0.0,0.0,0.5632524,0.0,0.0,0.0,0.0,0.0,0.547521,0.0,0.0,0.07180047,0.52469206,0.0,0.0,0.0,0.50735915,0.0,0.0,0.0,0.0,1.518674,0.0,0.0,0.0,1.9274933,0.2794271,0.0,0.0,0.0,0.0,1.7741153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67650646,0.0,0.0,0.045318734,0.0,0.0,0.0,0.0,0.0,0.12775166,0.0,0.55915457,3.4207883,4.255192,1.6607062,0.0,0.0,0.0,0.0,0.0,0.911169,0.0,0.0,0.0,0.0,0.4769675,0.0,0.0,0.0,0.0,0.55446965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834993,0.0,0.0,1.428007,0.0,0.0,0.0,0.0,0.0,0.0,0.18643847,2.864427,0.0,0.0,0.49215752,0.0,0.0,0.0,0.0,0.0,4.2755966,0.0,0.0,3.707665,0.24491253,0.0,0.0,0.0,0.0,0.0,0.10654249,0.0,0.49855995,0.0,1.8190527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0171385,0.0,0.0,0.0,0.0,0.11529052,0.0,3.9828079,0.0,0.0,2.2363434,0.0,0.0,0.0,1.1222168,1.3030332,0.0,0.0,3.1048439,0.0,6.001631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12086746,1.6562184,0.0,0.0,0.0,0.0,0.0,0.0,2.5687912,0.0,0.0,2.7710848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503256,1.098082,0.0,0.0,0.0,1.5156429,0.0,0.0,0.0,0.0,3.8275402,0.0,0.0,0.0,4.265018,0.0,0.0,0.0,0.0,0.0,2.6761506,0.0,0.0
HPAFII,0.0,0.0,0.0,0.0,0.0,0.0,1.2829889,0.0,0.07780183,0.0,0.42686808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2959204,0.22293176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.491141,0.0,0.0,0.03922115,0.0,0.0,0.0,0.19688337,0.0,0.0,0.0,0.0,2.875763,0.22571574,0.0,0.0,0.0,0.5867721,0.0,0.0,0.0,0.0,0.0,0.57074285,0.0,0.0,0.07544577,0.5457736,0.0,0.0,0.0,0.5289318,0.0,0.0,0.0,0.0,1.582314,0.0,0.0,0.0,2.0075178,0.29070258,0.0,0.0,0.0,0.0,1.8477671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70460886,0.0,0.0,0.047562193,0.0,0.0,0.0,0.0,0.0,0.13307752,0.0,0.58138466,3.5624976,4.43034,1.7294463,0.0,0.0,0.0,0.0,0.0,0.95015234,0.0,0.0,0.0,0.0,0.49658617,0.0,0.0,0.0,0.0,0.57694024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024904,0.0,0.0,1.4881396,0.0,0.0,0.0,0.0,0.0,0.0,0.19384328,2.9827213,0.0,0.0,0.51196206,0.0,0.0,0.0,0.0,0.0,4.453436,0.0,0.0,3.8613007,0.25511736,0.0,0.0,0.0,0.0,0.0,0.11091711,0.0,0.51923436,0.0,1.8934999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1835213,0.0,0.0,0.0,0.0,0.120836735,0.0,4.1477613,0.0,0.0,2.3292286,0.0,0.0,0.0,1.168603,1.3574442,0.0,0.0,3.2333393,0.0,6.2494707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12756965,1.7248719,0.0,0.0,0.0,0.0,0.0,0.0,2.6756418,0.0,0.0,2.8854156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0942154,1.1435648,0.0,0.0,0.0,1.5789126,0.0,0.0,0.0,0.0,3.9862733,0.0,0.0,0.0,4.442042,0.0,0.0,0.0,0.0,0.0,2.7871554,0.0,0.0
HPBALL,0.0,0.0,0.0,0.0,0.0,0.0,1.2865081,0.0,0.07787264,0.0,0.4282002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31899557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3077955,0.22385983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5035567,0.0,0.0,0.03957663,0.0,0.0,0.0,0.19739799,0.0,0.0,0.0,0.0,2.8833194,0.22660671,0.0,0.0,0.0,0.5885642,0.0,0.0,0.0,0.0,0.0,0.57264566,0.0,0.0,0.075763285,0.54747266,0.0,0.0,0.0,0.53006953,0.0,0.0,0.0,0.0,1.586352,0.0,0.0,0.0,2.0127947,0.2912472,0.0,0.0,0.0,0.0,1.8531224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063633,0.0,0.0,0.04784168,0.0,0.0,0.0,0.0,0.0,0.13282199,0.0,0.5834534,3.5720935,4.442758,1.7345309,0.0,0.0,0.0,0.0,0.0,0.95255876,0.0,0.0,0.0,0.0,0.49822736,0.0,0.0,0.0,0.0,0.57849926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277439,0.0,0.0,1.4916489,0.0,0.0,0.0,0.0,0.0,0.0,0.19498268,2.9910922,0.0,0.0,0.51290375,0.0,0.0,0.0,0.0,0.0,4.4653873,0.0,0.0,3.8718982,0.25570175,0.0,0.0,0.0,0.0,0.0,0.110799395,0.0,0.52083474,0.0,1.8988105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195047,0.0,0.0,0.0,0.0,0.121347934,0.0,4.159627,0.0,0.0,2.335595,0.0,0.0,0.0,1.1717652,1.361338,0.0,0.0,3.2424486,0.0,6.266841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797734,1.7296053,0.0,0.0,0.0,0.0,0.0,0.0,2.6832182,0.0,0.0,2.8934505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0971459,1.1470488,0.0,0.0,0.0,1.5832119,0.0,0.0,0.0,0.0,3.9969811,0.0,0.0,0.0,4.454101,0.0,0.0,0.0,0.0,0.0,2.7945786,0.0,0.0
HRT18,0.0,0.0,0.0,0.0,0.0,0.0,1.3279788,0.0,0.08054579,0.0,0.44181234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32913682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4477005,0.23050453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6497974,0.0,0.0,0.040771108,0.0,0.0,0.0,0.20362405,0.0,0.0,0.0,0.0,2.9777734,0.23401825,0.0,0.0,0.0,0.6078436,0.0,0.0,0.0,0.0,0.0,0.5917696,0.0,0.0,0.07875031,0.56475604,0.0,0.0,0.0,0.5477898,0.0,0.0,0.0,0.0,1.638466,0.0,0.0,0.0,2.0782218,0.30061495,0.0,0.0,0.0,0.0,1.9134994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72928727,0.0,0.0,0.049661648,0.0,0.0,0.0,0.0,0.0,0.1370966,0.0,0.60158485,3.6880999,4.586251,1.7908552,0.0,0.0,0.0,0.0,0.0,0.9845485,0.0,0.0,0.0,0.0,0.5142594,0.0,0.0,0.0,0.0,0.5967869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615755,0.0,0.0,1.5407673,0.0,0.0,0.0,0.0,0.0,0.0,0.20104769,3.087876,0.0,0.0,0.5290975,0.0,0.0,0.0,0.0,0.0,4.6108556,0.0,0.0,3.9978986,0.263989,0.0,0.0,0.0,0.0,0.0,0.11438986,0.0,0.53786397,0.0,1.9597341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3312,0.0,0.0,0.0,0.0,0.12598202,0.0,4.294714,0.0,0.0,2.411561,0.0,0.0,0.0,1.2098583,1.4060987,0.0,0.0,3.3477087,0.0,6.469784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13360211,1.7858518,0.0,0.0,0.0,0.0,0.0,0.0,2.7706277,0.0,0.0,2.987172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332629,1.1844615,0.0,0.0,0.0,1.6351264,0.0,0.0,0.0,0.0,4.127019,0.0,0.0,0.0,4.5990057,0.0,0.0,0.0,0.0,0.0,2.8853545,0.0,0.0
HS172T,0.0,0.0,0.0,0.0,0.0,0.0,1.0795292,0.0,0.06488634,0.0,0.359864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26875982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6077013,0.18949263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7723918,0.0,0.0,0.032985073,0.0,0.0,0.0,0.16614537,0.0,0.0,0.0,0.0,2.4121735,0.18834461,0.0,0.0,0.0,0.49191335,0.0,0.0,0.0,0.0,0.0,0.47665063,0.0,0.0,0.06089747,0.4603801,0.0,0.0,0.0,0.44244495,0.0,0.0,0.0,0.0,1.3266807,0.0,0.0,0.0,1.6857094,0.24547057,0.0,0.0,0.0,0.0,1.5505644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59192866,0.0,0.0,0.038373183,0.0,0.0,0.0,0.0,0.0,0.11295952,0.0,0.49106565,2.9923446,3.7245958,1.4520011,0.0,0.0,0.0,0.0,0.0,0.7936504,0.0,0.0,0.0,0.0,0.41730464,0.0,0.0,0.0,0.0,0.48652533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583583,0.0,0.0,1.2472951,0.0,0.0,0.0,0.0,0.0,0.0,0.16289786,2.506335,0.0,0.0,0.43295234,0.0,0.0,0.0,0.0,0.0,3.7380908,0.0,0.0,3.2423277,0.21431398,0.0,0.0,0.0,0.0,0.0,0.094057344,0.0,0.4354651,0.0,1.5936161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5135524,0.0,0.0,0.0,0.0,0.098270535,0.0,3.4828842,0.0,0.0,1.9553622,0.0,0.0,0.0,0.98176605,1.1377558,0.0,0.0,2.7154024,0.0,5.2508864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1007373,1.448353,0.0,0.0,0.0,0.0,0.0,0.0,2.2451112,0.0,0.0,2.4246027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173416,0.9593749,0.0,0.0,0.0,1.3240026,0.0,0.0,0.0,0.0,3.3473115,0.0,0.0,0.0,3.7295303,0.0,0.0,0.0,0.0,0.0,2.3407624,0.0,0.0
HS229T,0.0,0.0,0.0,0.0,0.0,0.0,1.1079372,0.0,0.06667734,0.0,0.36925554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7038047,0.19418623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8727422,0.0,0.0,0.03388856,0.0,0.0,0.0,0.17042987,0.0,0.0,0.0,0.0,2.476868,0.19360383,0.0,0.0,0.0,0.50516427,0.0,0.0,0.0,0.0,0.0,0.48982313,0.0,0.0,0.06296414,0.4723326,0.0,0.0,0.0,0.45448595,0.0,0.0,0.0,0.0,1.3623681,0.0,0.0,0.0,1.7306187,0.25177246,0.0,0.0,0.0,0.0,1.5920868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076387,0.0,0.0,0.039672624,0.0,0.0,0.0,0.0,0.0,0.11568464,0.0,0.5037045,3.0719266,3.8231785,1.490761,0.0,0.0,0.0,0.0,0.0,0.81548744,0.0,0.0,0.0,0.0,0.428403,0.0,0.0,0.0,0.0,0.49913466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816079,0.0,0.0,1.2808949,0.0,0.0,0.0,0.0,0.0,0.0,0.16729715,2.5728705,0.0,0.0,0.44393772,0.0,0.0,0.0,0.0,0.0,3.8379242,0.0,0.0,3.3287637,0.21999854,0.0,0.0,0.0,0.0,0.0,0.09636112,0.0,0.44717216,0.0,1.6354932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6070895,0.0,0.0,0.0,0.0,0.10145244,0.0,3.5757492,0.0,0.0,2.0075579,0.0,0.0,0.0,1.0078728,1.1684712,0.0,0.0,2.7877493,0.0,5.390335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045191,1.4869627,0.0,0.0,0.0,0.0,0.0,0.0,2.3052168,0.0,0.0,2.488971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94205093,0.9851264,0.0,0.0,0.0,1.359634,0.0,0.0,0.0,0.0,3.436518,0.0,0.0,0.0,3.8289928,0.0,0.0,0.0,0.0,0.0,2.403022,0.0,0.0
HS281T,0.0,0.0,0.0,0.0,0.0,0.0,0.9124031,0.0,0.05430407,0.0,0.30484658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22809349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.042785,0.16193093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182308,0.0,0.0,0.027788859,0.0,0.0,0.0,0.14092998,0.0,0.0,0.0,0.0,2.0317929,0.15768592,0.0,0.0,0.0,0.41396636,0.0,0.0,0.0,0.0,0.0,0.3992726,0.0,0.0,0.04893595,0.39020967,0.0,0.0,0.0,0.3715151,0.0,0.0,0.0,0.0,1.117031,0.0,0.0,0.0,1.4217203,0.20838676,0.0,0.0,0.0,0.0,1.3065331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49955526,0.0,0.0,0.03082351,0.0,0.0,0.0,0.0,0.0,0.09667559,0.0,0.41674265,2.524389,3.14518,1.224142,0.0,0.0,0.0,0.0,0.0,0.6652548,0.0,0.0,0.0,0.0,0.3521508,0.0,0.0,0.0,0.0,0.41231707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216579,0.0,0.0,1.049935,0.0,0.0,0.0,0.0,0.0,0.0,0.13730946,2.1152995,0.0,0.0,0.368249,0.0,0.0,0.0,0.0,0.0,3.1511402,0.0,0.0,2.7342196,0.1808902,0.0,0.0,0.0,0.0,0.0,0.080351375,0.0,0.36661208,0.0,1.3473707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.963656,0.0,0.0,0.0,0.0,0.07967977,0.0,2.9368856,0.0,0.0,1.6485311,0.0,0.0,0.0,0.82840717,0.9573467,0.0,0.0,2.2901745,0.0,4.4311733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869336,1.2213976,0.0,0.0,0.0,0.0,0.0,0.0,1.8916299,0.0,0.0,2.0463223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77218163,0.80800927,0.0,0.0,0.0,1.1147778,0.0,0.0,0.0,0.0,2.8229022,0.0,0.0,0.0,3.1447344,0.0,0.0,0.0,0.0,0.0,1.9744172,0.0,0.0
HS343T,0.0,0.0,0.0,0.0,0.0,0.0,1.1363932,0.0,0.06845368,0.0,0.37862748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28254488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800025,0.19887124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9732533,0.0,0.0,0.034792166,0.0,0.0,0.0,0.17472701,0.0,0.0,0.0,0.0,2.5416439,0.19882981,0.0,0.0,0.0,0.5184348,0.0,0.0,0.0,0.0,0.0,0.5029999,0.0,0.0,0.064974725,0.4842666,0.0,0.0,0.0,0.46650067,0.0,0.0,0.0,0.0,1.3980676,0.0,0.0,0.0,1.7755795,0.25806546,0.0,0.0,0.0,0.0,1.6336753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6233718,0.0,0.0,0.040967654,0.0,0.0,0.0,0.0,0.0,0.11843826,0.0,0.5163762,3.151591,3.9218209,1.5295818,0.0,0.0,0.0,0.0,0.0,0.8373156,0.0,0.0,0.0,0.0,0.43948722,0.0,0.0,0.0,0.0,0.5117535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048624,0.0,0.0,1.3144755,0.0,0.0,0.0,0.0,0.0,0.0,0.17165783,2.6394446,0.0,0.0,0.45492536,0.0,0.0,0.0,0.0,0.0,3.9378982,0.0,0.0,3.4152656,0.22570792,0.0,0.0,0.0,0.0,0.0,0.098711275,0.0,0.45891404,0.0,1.6774302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7007263,0.0,0.0,0.0,0.0,0.10460013,0.0,3.6687202,0.0,0.0,2.0598233,0.0,0.0,0.0,1.0339768,1.1992003,0.0,0.0,2.8601851,0.0,5.5299215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10824129,1.5256307,0.0,0.0,0.0,0.0,0.0,0.0,2.365412,0.0,0.0,2.5533826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667588,1.0109379,0.0,0.0,0.0,1.3952423,0.0,0.0,0.0,0.0,3.525785,0.0,0.0,0.0,3.9285727,0.0,0.0,0.0,0.0,0.0,2.465396,0.0,0.0
HS571T,0.0,0.0,0.0,0.0,0.0,0.0,1.2011993,0.0,0.07264174,0.0,0.39993805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29826775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019081,0.20945801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20202,0.0,0.0,0.036737304,0.0,0.0,0.0,0.18458109,0.0,0.0,0.0,0.0,2.6892622,0.21065949,0.0,0.0,0.0,0.5486259,0.0,0.0,0.0,0.0,0.0,0.5328722,0.0,0.0,0.069664896,0.5114491,0.0,0.0,0.0,0.49416688,0.0,0.0,0.0,0.0,1.4795196,0.0,0.0,0.0,1.8780584,0.27247572,0.0,0.0,0.0,0.0,1.7281995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65926886,0.0,0.0,0.04383136,0.0,0.0,0.0,0.0,0.0,0.12496187,0.0,0.5450179,3.3331866,4.146516,1.617964,0.0,0.0,0.0,0.0,0.0,0.887187,0.0,0.0,0.0,0.0,0.4646979,0.0,0.0,0.0,0.0,0.54055464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578555,0.0,0.0,1.3913084,0.0,0.0,0.0,0.0,0.0,0.0,0.18142202,2.7911458,0.0,0.0,0.4801342,0.0,0.0,0.0,0.0,0.0,4.165623,0.0,0.0,3.6123838,0.23874986,0.0,0.0,0.0,0.0,0.0,0.10410901,0.0,0.4855411,0.0,1.7729096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9139955,0.0,0.0,0.0,0.0,0.11187813,0.0,3.8804276,0.0,0.0,2.1788464,0.0,0.0,0.0,1.0935305,1.2691506,0.0,0.0,3.0250196,0.0,5.84779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11685559,1.6136377,0.0,0.0,0.0,0.0,0.0,0.0,2.5024478,0.0,0.0,2.7000735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0231313,1.0694455,0.0,0.0,0.0,1.4763337,0.0,0.0,0.0,0.0,3.7292192,0.0,0.0,0.0,4.155432,0.0,0.0,0.0,0.0,0.0,2.60749,0.0,0.0
HS578T,0.0,0.0,0.0,0.0,0.0,0.0,1.2450413,0.0,0.075266965,0.0,0.41449004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30901554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1674604,0.21687458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356996,0.0,0.0,0.038140755,0.0,0.0,0.0,0.19107752,0.0,0.0,0.0,0.0,2.7890584,0.21882872,0.0,0.0,0.0,0.56909215,0.0,0.0,0.0,0.0,0.0,0.553383,0.0,0.0,0.0727039,0.52996266,0.0,0.0,0.0,0.5126248,0.0,0.0,0.0,0.0,1.5343521,0.0,0.0,0.0,1.9472826,0.28228414,0.0,0.0,0.0,0.0,1.7923748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834976,0.0,0.0,0.045969736,0.0,0.0,0.0,0.0,0.0,0.12916191,0.0,0.5647711,3.4559104,4.298676,1.6777334,0.0,0.0,0.0,0.0,0.0,0.92083657,0.0,0.0,0.0,0.0,0.48196393,0.0,0.0,0.0,0.0,0.5601107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937912,0.0,0.0,1.4428648,0.0,0.0,0.0,0.0,0.0,0.0,0.18832007,2.893801,0.0,0.0,0.49715632,0.0,0.0,0.0,0.0,0.0,4.3196735,0.0,0.0,3.745723,0.24740651,0.0,0.0,0.0,0.0,0.0,0.10764339,0.0,0.5036357,0.0,1.837543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0584235,0.0,0.0,0.0,0.0,0.11667052,0.0,4.0237274,0.0,0.0,2.2593446,0.0,0.0,0.0,1.133692,1.3164971,0.0,0.0,3.1367779,0.0,6.063099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12254998,1.6732355,0.0,0.0,0.0,0.0,0.0,0.0,2.5953348,0.0,0.0,2.7994866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611598,1.1092732,0.0,0.0,0.0,1.5313406,0.0,0.0,0.0,0.0,3.8669064,0.0,0.0,0.0,4.308845,0.0,0.0,0.0,0.0,0.0,2.7036645,0.0,0.0
HS600T,0.0,0.0,0.0,0.0,0.0,0.0,1.0806798,0.0,0.064999826,0.0,0.36027968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26901767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611684,0.18967126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7765057,0.0,0.0,0.032998186,0.0,0.0,0.0,0.1663361,0.0,0.0,0.0,0.0,2.4149063,0.18855892,0.0,0.0,0.0,0.49246368,0.0,0.0,0.0,0.0,0.0,0.4771832,0.0,0.0,0.06095788,0.46085924,0.0,0.0,0.0,0.44297153,0.0,0.0,0.0,0.0,1.3282077,0.0,0.0,0.0,1.6876018,0.24576466,0.0,0.0,0.0,0.0,1.5522513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59261715,0.0,0.0,0.03844131,0.0,0.0,0.0,0.0,0.0,0.11314978,0.0,0.49156144,2.9956899,3.7287326,1.4536114,0.0,0.0,0.0,0.0,0.0,0.7945704,0.0,0.0,0.0,0.0,0.41783303,0.0,0.0,0.0,0.0,0.48704097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593481,0.0,0.0,1.2487727,0.0,0.0,0.0,0.0,0.0,0.0,0.16302803,2.5091405,0.0,0.0,0.43345112,0.0,0.0,0.0,0.0,0.0,3.7422645,0.0,0.0,3.245956,0.21458033,0.0,0.0,0.0,0.0,0.0,0.094171904,0.0,0.43592733,0.0,1.5953376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5174398,0.0,0.0,0.0,0.0,0.0984748,0.0,3.4867032,0.0,0.0,1.9574902,0.0,0.0,0.0,0.98285586,1.1390014,0.0,0.0,2.7183938,0.0,5.256716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10090086,1.4499671,0.0,0.0,0.0,0.0,0.0,0.0,2.247554,0.0,0.0,2.427277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183925,0.960405,0.0,0.0,0.0,1.3255,0.0,0.0,0.0,0.0,3.35104,0.0,0.0,0.0,3.7336755,0.0,0.0,0.0,0.0,0.0,2.343349,0.0,0.0
